id	creator	title	model
und:2801pg1765v	Heng Yang	Design and Fabrication of a Tunable Fabry-Perot Interferometer/Photodiode Microspectral Image Sensor	Etd
und:2b88qc00f40	Jessica Ziembroski	Socioeconomic Status, Race-Ethnicity, and the Health of Retirement-Age Women: The Paradox of Social Relationships	Etd
und:2b88qc00f9q	Nathan Gerth	A Model Town: Tver', the Classical Imperial Order, and the Rise of Civic Society in the Russian Provinces, 1763-1861	Etd
und:2b88qc00g2m	Richard Charles Kurker, Jr.	Beyond O<sub>2</sub>: Biochemistry of Chlorite Dismutases from Klebsiella and Staphylococcus	Etd
und:2b88qc00g7b	Belkys Torres	Serial Storytelling, Female Audiences and Telenovelas: Television's Influence on Contemporary Latina/o Fiction	Etd
und:2b88qc00j27	Fazle Elahi Faisal	New Network Analysis Approaches and Their Computational Biology Applications, with Focus on Dynamic Network Analysis and Network Comparison	Etd
und:2f75r783q17	Mitchell Kajzer	Memorability of Computer Security Posters as Affected by Message Type	Etd
und:2f75r783r1j	Lei Fang	Cooperative Control of Multi-Agent Systems with Information Flow Constraints	Etd
und:2f75r783r4k	Brian James Belliveau	An Analysis of Rhodopsin Trafficking in the Secretory Pathway	Etd
und:2f75r783t8k	Wenjun Li	Gallium Nitride Field-Effect Transistors for Low-Power Applications	Etd
und:2j62s46713k	Jacob Edward Montgomery	Investigation of M&#252;ller Glial Responses to Retinal Injury in Zebrafish	Etd
und:2j62s46716m	Yingbo Zhao	Fundamental Limitations in Networked Control Systems	Etd
und:2j62s467216	Christopher J. Lane	The Diversity of Vocations: Choosing a State of Life in Early Modern France	Etd
und:2801pg1752h	Clifton T Harris	Photoinduced Electron Transfer Processes Of Semiconductor Quantum Dots In Confined Media	Etd
und:2801pg1756w	Sejin Park	"The Festival of Weeks and Sinai"	Etd
und:2801pg1768w	Bryan Ostdiek	Searching for Electroweakino Dark Matter at a Hadron Collider	Etd
und:2b88qc00f29	Christine M. Wallace	Solution and Aggregation Behavior of the U60 Nanocluster and Post-Detonation Nuclear Forensic Analysis of Trinitite	Etd
und:2b88qc00f6p	Becky Akiko Miller	Detection and biological assessment of genome structural variation in Plasmodium falciparum	Etd
und:2b88qc00g18	Brian Hoesman	Behavior of Tidal Inlets During and After Severe Storms	Etd
und:2b88qc00g5n	Stefanie Celeste Wellons	The Variable Effects of Perceived Discrimination: A Longitudinal Analysis of Latino Heterogeneity in American Identity	Etd
und:2f75r783q48	Kirsten H. Appleyard	Angelic Art: The Painterly Preaching of Fra Angelico's Annunciation Scenes	Etd
und:2f75r783q90	Keke Lai	Accuracy in Parameter Estimation for Targeted Effects in Structural Equation Modeling: Sample Size Planning for Narrow Confidence Intervals	Etd
und:2f75r783q8n	Cosimo Carmelo Stephen Fuda	The antibiotic resistance of penicillin-binding protein 2a of methicillin-resistant Staphylococcus aureus	Etd
und:2f75r783r7m	Lei Xiao	Cooperative Relaying Strategies for Wireless Communication Systems	Etd
und:2j62s46704m	Matthew Bowers	A study of 36Cl production in the early Solar System	Etd
und:2j62s467038	Belinda M. Byrne	Signaling Mechanisms of Vitamin D3 Mediated Apoptosis in MCF-7 Breast Cancer Cells	Etd
und:2j62s467080	Michael David Jones	Essays on the Economics of Education	Etd
und:2j62s46707n	Kristen Eliason	Treatise on Drowning	Etd
und:2j62s46714x	Marion Christina Rohrleitner	Intimate Geographies: Romance and the Rhetoric of Female Desire in Contemporary Historical Fiction by Caribbean American Women Writers	Etd
und:2j62s46717z	Ashley Marie Nettleman	Symmetry Analysis Applied to Multi-Agent Systems	Etd
und:2j62s46719n	Justin Farrell	The Battle for Yellowstone: Morality and the Sacred Roots of Environmental Conflict	Etd
und:2n49t150833	Julie L Chaney	Selection for Synonymous Codon Usage	Etd
und:2n49t150864	Rachel Elizabeth Bashor	Dynamics of Wind Sensitive Structures	Etd
und:2n49t15091q	Geliang Song	The Sorption Mechanisms of Metal Ions (Cadmium and Lead) to Bacterial Biomass, Siderophores and Minerals	Etd
und:2n49t15093d	Brian Scott Bodnar	The Synthesis of Mycobactin Analogs and Heterocyclic Scaffolds From Acylnitroso Hetero-Diels-Alder Cycloadducts	Etd
und:2n49t15090c	Teng Li	The Design and Analysis of Successive Decoding forChannels With Memory	Etd
und:2n49t15096f	Elizabeth S Halpin	Characterization of the early events of centrosome duplication in mammalian cells and the roles of tektin in centrosome duplication, midbody formation and cytokinesis.	Etd
und:2n49t15099g	Tamara Jo Van Dyken	Singing the Gospel: Evangelical Hymnody, Popular Religion, and American Culture; 1870-1940	Etd
und:2n49t150c4c	Matthew R. Bailey	Sheath-Flow Microfluidic Approach for Combined Surface Enhanced Raman Scattering and Electrochemical Detection	Etd
und:2r36tx33j5p	Michael Louis Dimino	Synthesis, characterization, and modeling of novel bovine hemoglobin-based oxygen carriers	Etd
und:2r36tx33j61	Carolyn M Rodak	Observations on the Analysis of Time-dependent Health Risks from Groundwater Contamination and the Utility of RRV and NCP as Measures	Etd
und:2r36tx33j92	Allison Ann Muscolino	Negotiating the Gendered Margins of Modernity: Tamara de Lempicka and Her Iconic Female Forms	Etd
und:2r36tx33k08	Cole Carnesecca	"Out for a Stroll" to "Test the Waters": Opportunity Perception and Political Opportunity Structures in Four Chinese NIMBYs	Etd
und:2r36tx33k50	Deonna D. Neal	Be Who You Are:  Karl Barth's Ethics of Creation	Etd
und:2r36tx33k6b	James David Pirnia	Full-Scale Dynamic Characteristics of Tall Buildings and Impacts on Occupant Comfort	Etd
und:2r36tx33k9c	Bhargava Kumar Narayana	Three-Dimensional Optical Measurements in an Ethylene Fuelled Model Scramjet Engine	Etd
und:2r36tx33k81	Wenjun Li	InGaAs/InP Modified Uni-Travelling-Carrier Photodiode with a Cliff Layer	Etd
und:2r36tx33m1x	Bin Xu	New Algorithms for Spatial Data Clustering Problems	Etd
und:2r36tx33n8n	Joel Duncan	The Song in the Machine: Organic Forms of American Poetry	Etd
und:2v23vt16t5r	Stephen J Schuyten	Activity and In-Situ Xas Studies of Promoted Copper and Zinc Oxide Catalysts for Hydrogen Production by Methanol Partial Oxidation	Etd
und:2v23vt16t8s	Danielle DuBois Gottwig	Before the Culture Wars: Conservative Protestants and the Family, 1920-1980	Etd
und:2v23vt16v21	Zhong Wang	Software Partitioning and Scheduling for Improving Performance and Energy Consumption	Etd
und:2v23vt16v3c	Mingming Cai	Design and Implementation of a Distributed Spectrum Access System	Etd
und:2v23vt16v83	Corey Ladd Barnes	Christ's Two Wills in Scholastic Theology: Thirteenth-Century Debates and the Christology of Thomas Aquinas	Etd
und:2v23vt16w10	Austin David Choi-Fitzpatrick	Democracy, Ideology, and Congenital Inequality in Social Movement Organizations	Etd
und:2v23vt16w5c	Yanlin Guo	Nonstationary System Identification Techniques	Etd
und:2v23vt16x7c	Ronald J. Nowling	Replacing Domain-Specific Methods in Bioinformatics with Machine Learning Techniques	Etd
und:2z10wq0038m	Richard William Maass	To Conquer Land or People: Democracy and the Domestic Political Costs of Annexationism	Etd
und:2z10wq00378	Xuyang He	Enolization reactions mediated by s-block metal amide reagents	Etd
und:2z10wq0042v	Kalsea Jo Koss	Patterns of Adolescent Regulatory Processes: Links to Family Risk and Protective Factors and Mental Health Trajectories	Etd
und:2z10wq0041h	Sara L Method	Hybridity, Fragmentation, and Translation in the Embroidered Sculptural Works of Ghada Amer	Etd
und:2z10wq0048x	David M. Choate	Cougar-induced behavioral plasticity: ungulate behavior under the risk of predation on the National Bison Range	Etd
und:2z10wq0047k	Christina Lynn Brinks Rea	The Thematic, Stylistic, and Verbal Similarities Between Isaiah 40-55 and the Book of Job	Etd
und:2z10wq0050g	Sherri Sue Smith	Molecular Evolution, Localization, and Functional Analysis of Toxoplasma Gondii Coated Vesicle (Copi) Beta Subunit	Etd
und:2z10wq0051t	Abigail A Weaver	The Development of Field Friendly Tools for Pharmaceutical Analysis	Etd
und:2z10wq00467	Cesar A Hidalgo	Three empirical studies on the aggregate dynamics of humanly driven complex systems	Etd
und:2z10wq0053h	Meredith Chase Whitnah	Faith and the Fragility of Justice: Religious Responses to Gender-Based Violence in South Africa	Etd
und:2z10wq00556	Alexis Michelle Chambers	The Effect of Mood and Emotional States on Memory Consolidation	Etd
und:3197xk83d0q	Brighid Corcoran	Self Assembly of Air-Stable Cationic Lipid Bilayers on Mica and Silicon	Etd
und:3197xk83c7t	Ashraf N Al-Khateeb	Fine Scale Phenomena in Reacting Systems: Identification and Analysis for Their Reduction	Etd
und:3197xk83d43	Gregory P Anderson	Sound Thinking in Fourth Order Design	Etd
und:3197xk83f01	Lauren Theresa Wendell	Synthesis and Characterization of Heterobimetallic Alkaline Earth Metal Amides	Etd
und:3197xk83d5f	Angela J Krumm	"I'm Not Prejudiced, But ....": Moral Credentials and Perceptions of Discrimination	Etd
und:3197xk83f5r	Chao Wang	New Algorithms for Treatment Planning and Delivery Problems in Intensity-Modulated Radiation Therapy	Etd
und:3197xk83f32	Jeffrey A. Bean	Thermal Infrared Detection Using Antenna-Coupled Metal-Oxide-Metal Diodes	Etd
und:3197xk83g21	Alissa J. Schunter	Quantitative Phosphoproteomics of Colon Cancer Initiation and Progression	Etd
und:3484zg66p0s	Brandon Edward Haines	Computational Studies on the Mechanism of HMG-CoA Reductase and the Grignard SRN1 Reaction	Etd
und:3484zg66p2g	Vishwanath Joshi	Implementation of Locos (Local Oxidation of Silicon) Isolation Scheme in IC Fabrication	Etd
und:3484zg66n9k	Shawn Thomas O'Neil	Expert Advice and the Newsvendor Problem	Etd
und:3484zg66q03	Katherine Leigh Hull	Advances in Geminal Organodimetallics:  Synthesis, Structural Characterization, and Reactivity	Etd
und:3484zg66p3t	John T Conroy, Jr.	"The Wages of Sin Is Death:" The Death of the Soul in Greek, Second Temple Jewish, and Early Christian Authors	Etd
und:3484zg66p8j	William Felix Acosta Negrin	Improving Search in Unstructured Peer-to-Peer Systems	Etd
und:3484zg66p76	Daniel Aaron Machiela	The Genesis Apocryphon (1Q20): A Reevaluation of its Text, Interpretive Character, and Relationship to the Book of Jubilees	Etd
und:3484zg66p9w	Errol J. Philip	The 6th Vital Sign in Medicine: Evaluation of a Comprehensive Model of Distress in Cancer Care	Etd
und:3484zg66p45	Bryant Crubaugh	Community Composition and the Development of Civic Associations: What Predicts Where Neighbors Organize?	Etd
und:3484zg66q5t	Sean Padraic Branagan	Nanoporous Metallic Films In Micro-nanofluidic Structures	Etd
und:3484zg66q2s	Srinivas Sridharan	Compiler and Runtime Techniques for Software Transactional Memory in Partitioned Global Address Space Languages and Runtime Libraries	Etd
und:3484zg66q8v	Amy Rose Klegarth	Landscape Genetic Structure, Ranging Patterns, and Management of Urban Primates	Etd
und:3484zg66q34	Levente Borv&aacute;k	Direct Laser Absorption Spectroscopy Measurements of Transition Strengths in Cesium	Etd
und:3484zg66s0q	Adam Asher Duker	Providence under Pressure: Israelite Identity and Religious War in Early Modern France, 1550–1575	Etd
und:3484zg66r54	Beatriz Carrillo	The Medicalization of Chilean Politics; An Analytical Catalogue of Physicians from the 1920s to the 1970s	Etd
und:37720c49x9s	Kristi Lynn Pellegrini	Solid State and Aqueous Behavior of Uranyl Peroxide Cage Clusters	Etd
und:37720c49z62	Daniel Paul Fogarty	The investigation of hyperthermal gas collisions on heterogeneous surfaces using an in situ scanning tunneling microscope	Etd
und:37720c49z2p	Yi Wei	Monitoring, Configuration and Resource Management of Service Workflows in Virtualized Clusters and Clouds	Etd
und:37720c5007g	Yuqian Zhang	Generation and Characterization of Stable HEK293 Tet-on Advanced Cell Line Inducibly Expressing Rat NR1b NMDA Receptor Subunit	Etd
und:37720c5005s	Gregory Edward Snowden	Population Level Variation in Growth of the C3 Salt Marsh Sedge, Schoenoplectus americanus, and Its Potential Effects on Ecosystem Function	Etd
und:37720c5002r	Aaron Wesley Buckner	Optical Aberrations in a Subsonic, Compressible, Turbulent Boundary Layer	Etd
und:3b591833765	Rosanne E. Frederick	Flavin-Dependent Monooxygenases Involved in Biosynthetic Pathways	Etd
und:3b59183371f	Henry Clay Conner	The Role of Notch Signaling During Retinal Regeneration in Zebrafish	Etd
und:3b59183378v	Stephen Jacod Tueller	Post-Hoc Comparisons and Classification Accuracy in the Factor Mixture Model and Taxometric Procedures	Etd
und:3b59183375t	Keven Robert Johnson	The Role Of The Natriuretic Peptide System In Cardiovascular Homeostasis In The Rainbow Trout (Oncorhynchus mykiss)	Etd
und:3b59183384s	Zhiqing Zhu	Probing Interactions Between Eb1, Microtubules and Actin	Etd
und:3b591833796	Brian Elliot Gloor	Understanding the Local Backbone Dynamics of the pMHC and Kinetics of the TCR/pMHC Binding Interaction	Etd
und:3b59183381r	Xinguang Cheng	Nonlinear Interfacial Dynamics at Nanoscale	Etd
und:3b59183380d	Michael J. Strand	Field Theory and Professional Transformation: American Psychiatry, 1945-1980	Etd
und:3b591833823	Paul Michael Schneeberger Jr.	The Functionalization and Reactivity of Germanium Clusters	Etd
und:3b59183387t	Esther Braselmann	Investigating the secretion and folding mechanism of a beta-sheet rich virulence protein	Etd
und:3b59183389h	Charles J. Fagan	Smothering the Baby in the Cradle? Reacting to the Rise of New Great Powers	Etd
und:3b59183390q	Andrew Brinkerhoff	Observation of Top Quark Pairs Produced in Association with a W or Z Boson in PP Collisions at the LHC	Etd
und:3f462516h36	James Gregory Radich	Reduced Graphene Oxide-Based Nanoassemblies for Energy Storage Applications	Etd
und:3f462516h8x	Stephanie M. Arnett	National Variation in the Effects of Socioeconomic Status on Student Learning: Inequality and Stratification in Comparative Perspective	Etd
und:3f462516h1h	Arvind Sridharan	Design and Analysis of LDPC Convolutional Codes	Etd
und:3f462516h4j	Kari Marie Hojara	Running in Culture and Running into Culture: A Cultural Sociological Account of Why Meanings Matter	Etd
und:3f462516j4v	Qi Liao	Improving Network Insight Through Local Context Gathering and Analysis	Etd
und:3f462516j7w	Tanya Heather Peters	Effects of Segmentation Routine and Acquisition Environment on Iris Recognition	Etd
und:3f462516j9k	Lideth Ortega-Villalobos	Confirmation of the Structure and Validity of the Multicultural Supervision Inventory	Etd
und:3f462516k8j	Dominic C. Babbini	Multidentate PC<sub>sp3</sub>P-type Ligands with Engineered Avenues for Metal-ligand Cooperation and Their Iridium Complexes	Etd
und:3j333199s3g	Haoyun Feng	Ensemble methods for flux calculation	Etd
und:3j333199t2f	Jennifer Cycon	Design and Validation of a Real-Time Structural Health Monitoring System Interfacing Through a Local Area Network	Etd
und:3j333199s86	Beatrice Blanc	Relationship between active site structure and chemistry in dioxygen producing chlorite dismutases	Etd
und:3j333199t0r	Han-luen Kantzer Komline	From Division to Delight: Augustine and the Will	Etd
und:3j333199t3s	Sundeep Venkatraman	Information Rates and Capacity for Multi-Antenna Cellular Systems with Fading	Etd
und:3j333199t6t	Jamie Lee Serrano	Daughters' Body Dissatisfaction Partially Mediates the Relationship between Mother-Daughter Fat Talk and Daughters' Dieting	Etd
und:3j333199t13	Santosh Kandel	Examples of Riemannian Functorial Quantum Field Theory	Etd
und:3j333199t75	John Emory McRaven	Theoretical Considerations for the Performance of Antenna-Coupled Metal-Oxide-Metal Diodes	Etd
und:3j333199v95	Anthony Rocco Messina	For J____: A Memoir and Other Fictions	Etd
und:3n203x83234	James P. Larentzos	Molecular Modeling of Cation and Water Adsorption in Crystalline Titanosilicate and Polyoxoniobate Materials	Etd
und:3n203x8325t	Gaofeng Jia	Kernel and Metamodel Based Methods for Analysis and Optimization of Systems under Uncertainty	Etd
und:3n203x83265	chunlei li	Computational Modeling of Microtubule Dynamic Instability	Etd
und:3n203x8330d	Stephanie Louise Morrison	Relativistic Recoil: A Study of Highly Ionized Atoms	Etd
und:3n203x83412	Joel Zachary Schmidt	A Mediating Discourse: Congar's Pneumatology and Ricoeur's Philosophy of the Imagination in the Sacramentality of Preaching	Etd
und:3n203x8336g	Brandyce Savannah St. Laurent	Molecular and Behavioral Characterization of Anopheline Species in Indonesia and the Western Kenyan Highlands	Etd
und:3n203x8339h	Alexandri Gregor Zavodny	Analysis of Large-Scale Unstructured Urban Range Scan Data	Etd
und:3n203x8345f	Juan Orlando Gonzalez-Lopez	Regional and Coastal Hydrodynamics of Puerto Rico, the U.S. Virgin Islands, and the Caribbean Sea	Etd
