id	creator	title	model
und:rb68x923031	University of Notre Dame. Athletic Department.	Notre Dame Athletic Department Miscellaneous Records	FindingAid
und:rb68x92301b	E. William Beauchamp, CSC	Notre Dame Executive Vice-President: E. William Beauchamp	FindingAid
und:rf55z606833	Starr, Eliza Allen, 1824-1901	Eliza Allen Starr Papers	FindingAid
und:rf55z60685s	McMahon, Joseph H., 1862-1939	Joseph H. McMahon Papers	FindingAid
und:rf55z60681d	Gruber, Lewis.	Lewis Gruber Diary 1861-1862.	FindingAid
und:rf55z60687g	Dooley, Thomas A. (Thomas Anthony), 1927-1961.	Thomas A. Dooley Collection	FindingAid
und:rj430289j3h	Venezuela. Consulate General (Washington, D.C.)	Venezuela. Consulate General (Washington, D.C.) Records	FindingAid
und:rj430289j9k	Catholic Church. Archdiocese of Saint Louis (Mo.)	Archdiocese of Saint Louis Collection	FindingAid
und:rj430289j56	University of Notre Dame. Library. Department of Special Collections.	Notre Dame Collection	FindingAid
und:rj430289j7w	Fahy, Charles, 1892-1979.	Charles Fahy Papers	FindingAid
und:rn300z72t78	McInerny, Ralph M.	Ralph M. McInerny Papers	FindingAid
und:rn300z72t9z	Catholic Church. Diocese of Pittsburgh (Pa.)	Catholic Church. Diocese of Pittsburgh (Pa.) Collection	FindingAid
und:rn300z72t5k	Steiner, Thomas A.	Thomas A. Steiner Papers	FindingAid
und:rn300z72t3w	Guiney, Louise Imogen, 1861-1920.	Louise Imogen Guiney Letters	FindingAid
und:rr171v56356	Vernacular Society.	Vernacular Society Records	FindingAid
und:rr171v5639k	Fallon, John Joseph, 1923-	John Joseph Fallon Papers	FindingAid
und:rr171v56414		Catholic Church. Archdiocese of St. Paul and Minneapolis (Mn.). Collection	FindingAid
und:rr171v5637w		Notre Dame Life Photograph Collection	FindingAid
und:rv042r39c7z	Stoddard, Charles Warren, 1843-1909.	Charles Warren Stoddard Papers	FindingAid
und:rv042r39c58	Horan, Hubert.	Hubert Horan Papers	FindingAid
und:rv042r39d16	Catholic Church. Diocese of Peoria (Illinois).	Catholic Church. Diocese of Peoria (Illinois). Collection	FindingAid
und:rv042r39c9n	Maguire, Joseph, 1871-1964.	Joseph Maguire Correspondence	FindingAid
und:rx913n22p1q	Flynn, Frank Byrne	Frank Byrne Flynn Papers	FindingAid
und:rx913n22n95	Notre Dame Magazine	Notre Dame Magazine Records	FindingAid
und:rx913n22p3d	University of Notre Dame. Sports Properties	Notre Dame Sports Properties Records	FindingAid
und:rx913n22n7g	Veterans of Foreign Wars Post 286 - Notre Dame	Veterans of Foreign Wars Post 286 - Notre Dame Records	FindingAid
und:s1784j05x9j	University of Notre Dame. Satellite Theological Education Program.	Satellite Theological Education Program Records	FindingAid
und:s1784j05x7v	Gurian, Waldemar, 1902-1954.	Waldemar Gurian Letters received from Jacques Maritain	FindingAid
und:s1784j05z13	Maryland Factory	Maryland Factory Financial Accounts	FindingAid
und:s1784j05z3s	Notre Dame Department of Physical Education	Notre Dame Department of Physical Education	FindingAid
und:s4655d8971n	University of Notre Dame	Notre Dame Printed and Reference Material Dropfiles	FindingAid
und:s4655d89693	Theodore M. Hesburgh, CSC, Executive Vice-President	Executive Vice-President: Hesburgh	FindingAid
und:s4655d8973b	National Federation of Catholic College Students, Mt. St. Vincent College Chapter, New York City	National Federation of Catholic College Students, Mt. St. Vincent College Chapter, New York City Records	FindingAid
und:s4655d89751	University of Notre Dame. Men's and Women's Swimming Office.	Men's and Women's Swimming Papers	FindingAid
und:s7526972h3w	University of Notre Dame. Media Group.	Notre Dame Media Group Records	FindingAid
und:s7526972h16	Straniero, Germano, 1839-1910.	Germano Straniero Papers	FindingAid
und:s7526972h5k	Department of Philosophy	Department of Philosophy	FindingAid
und:s7526972g9n	Bertrand Family	Bertrand Family Genealogical material	FindingAid
und:s7526972k3h	Tom O'Flaherty 	Tom O'Flaherty Collection	FindingAid
und:sb397655s5x	Clark, Francis P. (Francis Patrick), 1936-1979.	Francis P. Clark Collection	FindingAid
und:sb397655s1j	Vincentians.	Vincentians Correspondence	FindingAid
und:sb397655s7m	Notre Dame Athletics Department	Notre Dame Athletics Collection	FindingAid
und:sb397655s37	University Archives	Notre Dame Miscellaneous University Records	FindingAid
und:sf26833921w	Derrick, S. L. (Silas L.)	S.L. Derrick Diary	FindingAid
und:sf26833923k	Osborn Engineering Company	Osborn Engineering Company Records	FindingAid
und:sf26833927z		Catholic Church. Diocese of Portland (Me.) Collection	FindingAid
und:sf268339258	University of Notre Dame. Medieval Institute.	Notre Dame Medieval Institute	FindingAid
und:sj139022b96	University of Notre Dame. Athletic Ticket Manager.	Notre Dame: Athletic Ticket Manager Records	FindingAid
und:sj139022b7h	Clark, Francis P. (Francis Patrick), 1936-1979.	Francis P. Clark Papers	FindingAid
und:sj139022b34	Giese, Vincent J.	Vincent J. Giese Papers	FindingAid
und:sj139022b5t	University of Notre Dame. Archives.	Notre Dame Student Collection	FindingAid
und:sn009w05m7d	McDonald, James Harold, 1896-1959.	James Harold McDonald Papers	FindingAid
und:sn009w05m5q	O'Shaughnessy, Michael James, 1874-1946.	Michael James O'Shaughnessy Papers	FindingAid
und:sn009w05m31	Stace, Arthur J. (Arthur Joseph), 1838-1890.	Arthur J. Stace Papers	FindingAid
und:sn009w05m93		Catholic Church. Diocese of Providence (R.I.) Collection	FindingAid
und:sq87br88w9m	Clark, Francis P. (Francis Patrick), 1936-1979	Francis P. Clark Sports Collection	FindingAid
und:sq87br88x15	Audran, Ernest, 1823-1899	Ernest Audran Papers	FindingAid
und:sq87br88w7x	NDWorks	NDWorks Records	FindingAid
und:sq87br88w57	Executive Vice-President 1952-1987 and Executive VP Emeritus 1987-2004: Rev. Edmund "Ned" P. Joyce, C.S.C.	Executive Vice-President 1952-87: Joyce	FindingAid
und:st74cn72552	Hellrung, Robert T.	Robert T. Hellrung Notre Dame Ring file	FindingAid
und:st74cn7257r	O'Sullivan, Timothy D. 1838-1910.	Timothy D. O'Sullivan Papers	FindingAid
und:st74cn72610	Department of Physics	Department of Physics	FindingAid
und:st74cn7259f	Theology Department	Master of Divinity Program (Theology Department)	FindingAid
und:sx61dj55f9h	Neal, Marie Augusta, SND de Namur	Marie Augusta Neal Papers	FindingAid
und:sx61dj55g3r	American Association of University Professors. University of Notre Dame Chapter.	American Association of University Professors. University of Notre Dame Chapter Records	FindingAid
und:sx61dj55g12	Cavanaugh, Francis P. (Francis Patrick), 1900-1982.	Francis P. Cavanaugh Papers	FindingAid
und:sx61dj55f7t	Michael A. Mulcaire, CSC, Executive Vice-President	Executive Vice-President 1928-1933: Mulcaire	FindingAid
und:t148ff38q9w	Our Sunday Visitor	Our Sunday Visitor Records	FindingAid
und:t148ff38r1f	O'Meara, Kenneth	Kenneth O'Meara Photographs	FindingAid
und:t148ff38q76	McDonald, Ann Catherine.	Ann Catherine McDonald Scrapbook	FindingAid
und:t148ff38r34	Catholic Church. Diocese of Quebec (Quebec).	Catholic Church. Diocese of Quebec (Quebec) Correspondence	FindingAid
und:t435gb22118	University of Notre Dame. Archives.	Copy Negatives Collection	FindingAid
und:t435gb2209q	University of Notre Dame. Executive Vice-President.	Notre Dame Executive Vice-President 1934-1946: J. Hugh O'Donnell / John J. Cavanaugh	FindingAid
und:t435gb2215n	Ave Maria Magazine	Ave Maria Magazine Records	FindingAid
und:t435gb2213z	Notre Dame Foundation	Notre Dame Foundation 1953-59: Cavanaugh	FindingAid
und:t722h70589s	Meagher, Thomas Francis, 1823-1867.	Thomas Francis Meagher Memorabilia	FindingAid
und:t722h70595q	Dearden, John F. (John Francis), 1907-1988.	John F. Dearden Papers	FindingAid
und:t722h705931	Egan, Maurice Francis, 1852-1924.	Maurice Francis Egan Papers	FindingAid
und:t722h70591b	Owens, Lilliana, 1898-	Lilliana Owens Papers	FindingAid
und:tb09j388k3k	Network	Network Records	FindingAid
und:tb09j388k58	Notre Dame Foundation: John H. Wilson	NDF Director: Rev. John H. Wilson, CSC (1959-1961)	FindingAid
und:tb09j388k1w	John F. O'Hara, Executive Vice-President (President)	Executive Vice-President (President) 1933-34: O'Hara	FindingAid
und:tb09j388k7z	Catholic Church. Diocese of Vincennes (Ind.)	Diocese of Vincennes Records	FindingAid
und:td96k071v33	University of Notre Dame. Assistant to the President.	Assistant to the President: Matthew S. Cullinan and Chandra Johnson	FindingAid
und:td96k071v1d	O'Connor, Henry, 1820-1900.	Henry O'Connor Manuscript	FindingAid
und:td96k071v5s	National Marriage Encounter (Organization : U.S.).	National Marriage Encounter (Organization : U.S.) Records	FindingAid
und:td96k071v7g	Catholic Church. Diocese of Richmond (Va.).	Catholic Church. Diocese of Richmond (Va.) Records	FindingAid
und:th83kw5545z	Nevins, Albert J., 1915-	Albert J. Nevins Papers	FindingAid
und:th83kw55438	Vornholt, Bernardus, d. 1951.	Bernardus Vornholt Papers	FindingAid
und:th83kw5549b	University of Notre Dame. Libraries. Audio-Visual Resource Center.	Notre Dame Libraries: Audio-Visual Resource Center Records	FindingAid
und:th83kw5547n	Notre Dame Foundation, John Walsh	Notre Dame Foundation Director / Vice-President Public Relations and Development, 1961-64 (Rev. John Walsh)	FindingAid
und:tm70ms38d51	Padovano, Anthony T.	Anthony Padovano Papers	FindingAid
und:tm70ms38d3b	United States. Army. Ohio Infantry Regiment, 10th (1861-1865).	United States. Army. Ohio Infantry Regiment, 10th (1861-1865) General and Regimental Order Book	FindingAid
und:tm70ms38d9d	University of Notre Dame	Drop File Collection	FindingAid
und:tm70ms38d7q	Merton, Thomas, 1915-1968.	Thomas Merton Collection	FindingAid
und:tq57np21p97	Fenelon, Patricia.	Patricia Fenelon Papers	FindingAid
und:tq57np21q1s	Ave Maria Press.	Ave Maria Press Records	FindingAid
und:tq57np21p5v	Vice-President Student Affairs	Notre Dame Vice President for Student Affairs	FindingAid
und:tq57np21p7j	University of Notre Dame. Archives.	Newspapers Collection	FindingAid
und:tt44pk04w8b	Ginzburg, Evgeniia (1904-1977)	The Evgeniia Ginzburg and Antonina Axenova Collection	FindingAid
und:tt44pk04z5x	Roles, Joseph P., 1832-1889.	Joseph P. Roles Letters received	FindingAid
und:tt44pk04z99	Julie Tanaka	French Funerary Materials Collection	FindingAid
und:tt44pk04z7m	Papas, Louis J.	Louis J. Papas Scrapbook	FindingAid
und:tt44pk05014	Director of Studies	Director of Studies	FindingAid
und:tx31qf88775	Vasta, Edward, 1928-	Edward Vasta Papers	FindingAid
und:tx31qf88833	University of Notre Dame. Vice President Advanced Studies.	Notre Dame: Vice President Advanced Studies Records	FindingAid
und:tx31qf8881d	Brown, Francis F., 1916-	Francis F. Brown Papers	FindingAid
und:tx31qf8879v	University of Notre Dame. Food Services.	Notre Dame Food Services Records	FindingAid
und:v118rb71j18	Gerhart Niemeyer	Gerhart Niemeyer Papers	FindingAid
und:v118rb71h9q	Pax Christi USA.	Pax Christi USA Records	FindingAid
und:v118rb71h71	Jacques, Emil, 1874-1937.	Emil Jacques Papers	FindingAid
und:v118rb71j3z	Notre Dame Department of Theology	Notre Dame Department of Theology	FindingAid
und:v405s754t1b	Nieuwland, Julius A., (Julius Arthur) 1878-1936.	Julius A. Nieuwland Papers	FindingAid
und:v405s754t31	Notre Dame Foundation. Gettysburg Celebration Committee.	Notre Dame Foundation Gettysburg Celebration Committee Records	FindingAid
und:v405s754s9s	University of Notre Dame. Women's Advisory Council.	Notre Dame Women's Advisory Council.	FindingAid
und:v405s754t5q	Notre Dame Archives	Material Separated from Audio-Visual Collections	FindingAid
und:v692t438293	Johnson, William T. (William Tell), 1848-1930.	William T. Johnson Family papers	FindingAid
und:v692t43833b	Goerner, Edward Alfred, 1929-	Edward A. Goerner Papers	FindingAid
und:v692t43831n	Cristianos por la Paz en El Salvador.	CRISPAZ Records	FindingAid
und:v692t438351	Catholic Church. Diocese of Toledo (Ohio).	Diocese of Toledo Collection	FindingAid
und:v979v121c1g	Waldman, Bernard, 1913-1986.	Bernard Waldman Papers	FindingAid
und:v979v121c35	Northern Indiana Historical Society.	Northern Indiana Historical Society Local History Manuscripts	FindingAid
und:v979v121c5v	Fichter, Joseph Henry, 1908-	Joseph Henry Fichter Papers	FindingAid
und:v979v121c7j	Zahm, Albert Francis, 1862-	Albert Francis Zahm Papers	FindingAid
und:vd66vx04n1c	Bowman, N. R.	N. R. Bowman Notebook	FindingAid
und:vd66vx04n7f	Dietz, Peter Ernest, 1878-1947.	Peter Ernest Dietz Correspondence	FindingAid
und:vd66vx04n5r	Gore, Robert Hayes, 1886-1972	Robert Hayes Gore Papers	FindingAid
und:vd66vx04n32	Upward Bound Program	Upward Bound Program Records	FindingAid
und:vh53ws87x3b	Berry, William B.	William B. Berry Papers	FindingAid
und:vh53ws87x51	Callahan, Nelson J.	Nelson J. Callahan Collection	FindingAid
und:vh53ws87x7q	Fides	Fides Collection	FindingAid
und:vh53ws87x9d	Baart, Peter A., 1858-1908.	Peter A. Baart Papers	FindingAid
und:vh53ws88h16	Cushing, Anna Quincy Thaxter, 1825-1900	Anna Quincy Thaxter Cushing diary	FindingAid
und:vm40xp7165v	Phi Beta Kappa. Epsilon of Indiana (University of Notre Dame).	Phi Beta Kappa Records	FindingAid
und:vm40xp7167j	University of Notre Dame	Glass Plate Negatives Collection	FindingAid
und:vm40xp71635	Clinton County (Ill.) Dept. of the County Clerk.	Clinton County (Ill.) Dept. of the County Clerk Records	FindingAid
und:vm40xp71697	Duffy, Frank, 1861-1965.	Frank Duffy Speeches and articles	FindingAid
und:vq27zk54g56	Bender, Wesley C.	Wesley C. Bender Papers	FindingAid
und:vq27zk54g7w	National Association for Lay Ministry	National Association for Lay Ministry Records	FindingAid
und:vq27zk54h14	Bachofer, Cletus S. (Cletus Shelley), 1913-1964.	Cletus S. Bachofer Papers	FindingAid
und:vq27zk54g9k	University of Notre Dame. Fighting Irish Digital Media.	Notre Dame Fighting Irish Digital Media Records	FindingAid
und:vt150g37r5d	Maritain, Jacques, 1882-1973.	Jacques Maritain Manuscript and letter	FindingAid
und:vt150g37s1b	Dunn, William J.	William J. Dunn Papers	FindingAid
und:vt150g37r73	President 1919-1922: James A. Burns	President 1919-1922: Burns	FindingAid
und:vt150g37r9s	University of Notre Dame	Glass Plate Negative Contact Sheets Collection	FindingAid
und:vx021c2117x	Washington County Historical Society (Ind.)	Washington County Historical Society (Ind.) Collection	FindingAid
und:vx021c21215	Finotti, Joseph Maria, 1817-1879.	Joseph Maria Finotti Papers	FindingAid
und:vx021c2119m	McCluskey, Neil Gerard	Neil Gerard McCluskey Papers	FindingAid
und:vx021c2123v	University of Notre Dame. Director of Administrative Services.	Notre Dame: Director of Administrative Services Records	FindingAid
und:w089280481w	Markstein, Elisabeth 1929-2013	Elisabeth Markstein Collection	FindingAid
und:w089280499z	Boyle, Paul M. (Paul Michael), 1926-	Paul M. Boyle Papers	FindingAid
und:w0892804b1h	Granger, Alexis,, 1817-1893.	Alexis Granger Papers	FindingAid
und:w0892804b36		Joseph T. Durkin Papers	FindingAid
und:w0892804978	McMahon, Francis E. (Francis Elmer), 1906-1987.	Francis E. McMahon Correspondence	FindingAid
und:w3763487m1s	National Organization for Continuing Education of Roman Catholic Clergy.	National Organization for Continuing Education of Roman Catholic Clergy Records	FindingAid
und:w3763487n5g	Allingham, William (1789-1866)	William Allingham Letters	FindingAid
und:w3763487m3g	Fischer, Maurice, 1903-1974.	Maurice Fischer Papers	FindingAid
und:w3763487m55	O'Reilly, Aidan, C.S.C.	Brother Aidan's Extracts	FindingAid
und:w3763487k97	McCready, William C., 1941-	William C. McCready Papers	FindingAid
und:w6634170t3d	Walling, Anna Strunsky, 1879-1964	Strunsky-Walling Collection	FindingAid
und:w6634170w31	Greene, Edward Lee, 1843-1915.	Edward Lee Greene Papers	FindingAid
und:w6634170w1b	President 1946-1952, John J. Cavanaugh	President 1946-1952: John J. Cavanaugh	FindingAid
und:w6634170v9s	Mildred, Sister M.	Sister M. Mildred Letters received	FindingAid
und:w6634170w5q	Dutton, Joseph, 1843-1931.	Joseph Dutton Papers	FindingAid
und:w6634171g27	Howe, William Judson, 1838-1925	William Judson Howe Papers	FindingAid
und:w9504x54536	Noll, John F. (John Francis), 1875-1956.	John Francis Noll Papers	FindingAid
und:w9504x5455w	Fitte, Stanislas, 1842-1907.	Stanislas Fitte Papers	FindingAid
und:w9504x5451h	Woodruff, Douglas, 1897-1978.	Douglas Woodruff Papers	FindingAid
und:w9504x5457k	Garber, Bernard A.	Bernard A. Garber Papers	FindingAid
und:w9504x5467w	Creagh, Liam	Liam Creagh Collection on Brendan Behan	FindingAid
und:wd375t37f3j	Partners for the Common Good	Partners for the Common Good Records	FindingAid
und:wd375t37f1v	Monica, Sister, 1892-	Sister Monica Papers	FindingAid
und:wd375t37f7x	Burrell, David, B.	David Burrell Papers	FindingAid
und:wd375t37f57	Gregori, Luigi, 1819-1896.	Luigi Gregori Papers	FindingAid
und:wh246q20q7g	Klein, Felix, 1862-1953.	Felix Klein Papers	FindingAid
und:wh246q20q5s	Norris, James J., 1907-1976	James J. Norris Papers	FindingAid
und:wh246q20q33	Nutting, Willis Dwight, 1900-	Willis D. Nutting Papers	FindingAid
und:wh246q20q95	Heather Hartel	Nelson H. Baker Collection	FindingAid
und:wm117m04054	President 1928-1934, Reverend Charles O'Donnell CSC	President 1928-1934: Rev. Charles O'Donnell CSC	FindingAid
und:wm117m0403f	Montalembert, Charles Forbes, comte de, 1810-1870.	Charles Forbes Montalembert Letters received	FindingAid
und:wm117m0409h	Baroni, Geno C. (Geno Charles), 1930-	Geno C. Baroni Papers	FindingAid
und:wm117m0407t	Grace Hall	Grace Hall Records	FindingAid
und:wp988g8791k	Baraga, Frederic, 1797-1868.	Frederic Baraga Papers	FindingAid
und:wp988g8785n	Wegs, J. Robert	J. Robert Wegs Papers	FindingAid
und:wp988g8787b	Skytta, Kathi Novack	Kathi Novack Skytta Papers	FindingAid
und:wp988g87891	Notre Dame University	Index to ULDG's Financial Ledgers #1-5 (1841-1869)	FindingAid
und:ws859c70j9k	Gremillion, Joseph.	Joseph Gremillion Papers	FindingAid
und:ws859c70j7w	University of Notre Dame. Pre-College Programs.	Notre Dame Pre-College Programs Records	FindingAid
und:ws859c70j56	Hinsenkamp, Henry E.	Henry E. Hinsenkamp Papers	FindingAid
und:ws859c70k14	Brownson, Orestes Augustus, 1803-1876.	Orestes Augustus Brownson Papers	FindingAid
und:ww72b853v16	Fenlon, Paul, 1896-1980.	Paul Fenlon Papers	FindingAid
und:ww72b853t9n	National Pastoral Life Center / Msgr. Philip J. Murnion	National Pastoral Life Center Records	FindingAid
und:ww72b853t7z	Wenninger, Francis, 1888-1940.	Francis Wenninger Papers	FindingAid
und:ww72b853v3w	Smith, Bernard, 1812-1892	Bernard Smith Letters received	FindingAid
und:x059c53743j	Brooks, Clifford	Clifford Brooks Collection	FindingAid
und:x059c53741v	Greene, Michael J.	Michael J. Greene Clippings	FindingAid
und:x059c537399	Shavers, Frances	Chief of Staff and Special Assistant to the President 2005-2012: Frances Shavers Records	FindingAid
und:x059c53737m	Ryan, Abram Joseph, 1839-1886.	Abram Joseph Ryan Letters	FindingAid
und:x346d220c9v	Egan, William F.	William F. Egan Papers	FindingAid
und:x346d220d1d	National Assembly of Religious Brothers	National Assembly of Religious Brothers Papers	FindingAid
und:x346d220d33	Florentine Films	Florentine Films Collection	FindingAid
und:x346d220d5s	Bauer, E., CSC	Edwin C. Bauer Photograph Collection	FindingAid
und:x633dz03n9r		Saint Augustin V. Schoeffler Collection	FindingAid
und:x633dz03p30	Gartland family.	Gartland Family Papers	FindingAid
und:x633dz03p19	Warner, Richard, C.S.C.	Counselor to the President and Director of Campus Ministry: Warner: Records	FindingAid
und:x633dz03p5p	Milton Burton	Notre Dame: Radiation Laboratory / Milton Burton	FindingAid
und:x633dz03q7p	Brown, Mike	Baseball sheet music collection	FindingAid
und:x920ft86s6r	Boni, Albert (1892-1981)	Little Leather Library Books	FindingAid
und:x920ft86z1k	Whitman, John A. (John Aloysius) 1888-1962	John A. Whitman Papers	FindingAid
und:x920ft86z5z	Brown, Frank Newton Mithery, 1902-1976.	Frank N. M. Brown Papers	FindingAid
und:x920ft86z7n	Bayley, James Roosevelt, 1814-1877.	James Roosevelt Bayley Papers	FindingAid
und:x920ft86z38	University of Notre Dame. Archives.	Newspaper Special Issues Collection	FindingAid
und:xd07gq7073c	Padres Asociados para Derechos Religiosos, Educativos y Sociales	PADRES Collection	FindingAid
und:xd07gq7071p	Sheridan, William, 1925-	William Sheridan Addresses	FindingAid
und:xd07gq7077r	Bartholomew, Paul Charles, 1907-1975.	Paul Charles Bartholomew Papers	FindingAid
und:xd07gq70752	Garvin, Joseph N., 1906-	Joseph N. Garvin Papers	FindingAid
und:xg94hm53c2t	Ahern, Mary Eileen (1860-1938)	Mary Eileen Ahern Papers	FindingAid
und:xg94hm53h53	National Center for Urban Ethnic Affairs	National Center for Urban Ethnic Affairs	FindingAid
und:xg94hm53h3d	Catholic Church. Diocese of Newark (N.J.). Bishop (1881-1901 : Wigger).	Catholic Church. Diocese of Newark (N.J.). Bishop (1881-1901 : Wigger) Pastoral letter	FindingAid
und:xg94hm53h7s	First Methodist Church, (South Bend, Ind.)	First Methodist Church, (South Bend, Ind.) Records	FindingAid
und:xg94hm53h9g	Malley, Borromeo, CSC.	Notre Dame: Power Plant / Fire Department: Brother Borromeo Malley	FindingAid
und:xg94hm5432m	Polievktov-Nikoladze Family	Polievktov-Nikoladze Family Papers	FindingAid
und:xk81jh36s55	Congregation of Holy Cross. Indiana Province. Commission on Province Education.	Congregation of Holy Cross. Indiana Province. Commission on Province Education Records	FindingAid
und:xk81jh36s9j	University of Notre Dame. Board of Trustees.	Notre Dame: Board of Trustees (post-1967) Records	FindingAid
und:xk81jh36s7v	Graduate School (Assistant Vice-President Advanced Studies)	Graduate School	FindingAid
und:xk81jh36s3g	Waldeck-Rousseau, Pierre Marie Rene Ernest, 1846-1904.	Pierre Marie Rene Ernest Waldeck-Rousseau Letters sent to Henry A. Riviere	FindingAid
und:xp68kd19x4x	Edward Dorn, 1929-1999	Ed Dorn papers	FindingAid
und:xp68kd2029n	Parsons, Florence M.	Florence M. Parsons Papers	FindingAid
und:xp68kd2027z	Nutting for President	Nutting for President Collection	FindingAid
und:xp68kd20258	Wilson, John	John Wilson Photographs	FindingAid
und:xp68kd2042v	Unidentified	U.S.S. Bonita Mexican War Journal	FindingAid
und:xp68kd20316	Biblioteca apostolica vaticana. Biblioteca Barberiniana.	Biblioteca apostolica vaticana. Biblioteca Barberiniana Manuscripts	FindingAid
und:xs55m903c18		James T. Butz Papers	FindingAid
und:xs55m903b71	Hogan, Peter E. (Peter Edward), 1921-	Peter E. Hogan Collection	FindingAid
und:xs55m903b9q	University of Notre Dame. Graduate Student Union.	Graduate Student Union Papers	FindingAid
und:xs55m903b5b	Conklin, Richard W.	Edmund A. Stephan Papers	FindingAid
und:xw42n586m79	Walbridge, Linda S.	Linda Walbridge Papers	FindingAid
und:xw42n586m90	Novak, Michael	Michael Novak Collection	FindingAid
und:xw42n586n1j	Bill Farmer	Bill Farmer Collection	FindingAid
und:xw42n586n37	Bagby Company	Bagby Negatives	FindingAid
und:z029p269w9c	Presidents of the University of Notre Dame, 1856-1906	Notre Dame Presidents' Letters, 1856-1906	FindingAid
und:z029p269w7p	Burke family.	Burke family Papers	FindingAid
und:z029p269x1x	Gumbleton, Thomas J.	Thomas J. Gumbleton Papers	FindingAid
und:z029p269x3m	Buell, Don Carlos, 1818-1898.	Don Carlos Buell Papers	FindingAid
und:z316pz53591	Wallace, Francis	Francis Wallace Papers	FindingAid
und:z316pz5361k	Nieuwland Foundation for Chemistry and the Allied Sciences	Nieuwland Foundation for Chemistry and the Allied Sciences Records	FindingAid
und:z316pz5365z	Bauer, Burnett C. (Burnett Calix), 1916-	Burnett C. Bauer Papers	FindingAid
und:z316pz53638	Foik, Paul J. (Paul Joseph), 1879-1941.	Paul J. Foik Papers	FindingAid
und:z603qv36g51	Burns, James A. (James Aloysius), 1867-1940	James A. Burns Papers	FindingAid
und:z603qv36g3b	Gushurst family.	Gushurst family Papers	FindingAid
und:z603qv36g1n	McDonald, James, CSC	Senior Executive Assistant and Counselor to the President: McDonald Records	FindingAid
und:z603qv36f93	Casasanta, Joseph J., 1901-1968	Joseph J. Casasanta Papers	FindingAid
und:z603qv36h71	Parsons, Theophilus, 1797-1882	Theophilus Parsons Journal	FindingAid
und:z890rr19r1p	Walker, Frank C., 1886-1959	Frank C. Walker Papers	FindingAid
und:z890rr19r3c	University of Notre Dame. Office of Undergraduate Admissions.	Undergraduate Admissions Records	FindingAid
und:z890rr19r7r	Marshall, John, 1922-	John Marshall Papers	FindingAid
und:z890rr19r52	Folsom, Frank M., 1894-1970	Frank M. Folsom Papers	FindingAid
und:zc77sn0311s	Delahunty, Cornelius A., 1830-1915.	Cornelius A. Delahunty Papers	FindingAid
und:zc77sn0317v	Bussard, Paul C., 1904-.	Paul C. Bussard Papers	FindingAid
und:zc77sn03155	Bender, Harvey A.	Harvey A. Bender Collection	FindingAid
und:zc77sn0313g	Society of Priests for a Free Ministry	Society of Priests for a Free Ministry Records	FindingAid
und:zg64th8693r	Wales, Michael C., 1919-	Michael C. Wales Papers	FindingAid
und:zg64th86974	O' Malley, Francis J., 1911-1974.	Francis J. O' Malley Papers	FindingAid
und:zg64th8695f	University of Notre Dame Libraries. Staff.	University of Notre Dame Libraries: Faculty and Staff Members' Records	FindingAid
und:zg64th8699t	Bach, Ferdinand Dominic.	Ferdinand Dominic Bach Correspondence	FindingAid
und:zk51vd69f3k	Barbour, Humphrey M. (Humphrey Mahan), 1894-1983	Humphrey M. Barbour World War I Scrapbooks	FindingAid
und:zk51vd69k5h	Society for the Propagation of the Faith.	Society for the Propagation of the Faith Records	FindingAid
und:zk51vd69k3t	Chamberlain, Orville T. (Orville Tryon), 1841-1929.	Orville T. Chamberlain Family papers	FindingAid
und:zk51vd69k76	Hamilton, William Thomas	William Thomas Hamilton Papers	FindingAid
und:zk51vd69k9w	Butler, Paul M., (Paul Mulholland), 1905-1961.	Paul M. Butler Papers	FindingAid
und:zp38w952v9q	National Federation of Priests' Councils	National Federation of Priests' Councils Records	FindingAid
und:zp38w952w18	Biddick, Kathleen	Kathleen Biddick Papers	FindingAid
und:zp38w952v71	Archives of the Archdiocese of San Salvador	Oscar A. Romero Papers	FindingAid
und:zp38w952v5b	William and Mary Good	William and Mary Good Papers	FindingAid
und:zp38w952x7n	Trozzolo, Anthony Marion, 1930-	Anthony M. Trozzolo Papers	FindingAid
und:zs25x636012	Haldeman-Julius, Emanuel, 1889-1951	Little Blue Books	FindingAid
und:zs25x636492	Hasley, Louis L. (Louis Leonard), 1906-	Louis L. Hasley Papers	FindingAid
und:zs25x63647c	Francis P. Clark	Parish History Collection	FindingAid
und:zs25x63651m	University of Notre Dame. Assistant Vice-President of Business Affairs.	Notre Dame: Assistant Vice-President of Business Affairs Records	FindingAid
und:zs25x63645p	McLaughlin, Patrick, 1836-ca. 1890.	Patrick McLaughlin Papers	FindingAid
und:zw12z319f1p	Freburger, William J.	William J. Freburger Papers	FindingAid
und:zw12z319d94	National Office for Black Catholics.	National Office for Black Catholics Records	FindingAid
und:zw12z319d7f	WNDU and Junior Achievement Company	WNDU Stations	FindingAid
und:zw12z319f3c	Bednar, John J.	John J. Bednar Photographs	FindingAid
und:zw12z319g9r	Cunneen, Sally	Cross Currents Survey Papers	FindingAid
und:6q182j65f9g	González Ortega, Jesús, 1822-1881	Jesús González Ortega Papers	FindingAid
und:hm50tq60m2g	Morgan, Robert C., 1943-	Robert C. Morgan Collection on Conceptual Art	FindingAid
